Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
54172,Bel,Muncer,Female,12,Indonesia,Manitouwadge Airport,CA,Canada,NAM,North America,08/09/2022,YMG,Bel Muncer,On Time
37966,Rock,Champkins,Male,15,Colombia,Chinggis Khaan International Airport,MN,Mongolia,AS,Asia,10/17/2022,ULN,Rock Champkins,Delayed
88741,Lothario,Ettles,Male,16,Estonia,Ceres Airport,BR,Brazil,SAM,South America,11/22/2022,0,Lothario Ettles,On Time
88939,Lazarus,Brimley,Male,70,Myanmar,Greater Kankakee Airport,US,United States,NAM,North America,1/17/2022,IKK,Lazarus Brimley,On Time
16238,Vinny,Ipwell,Male,44,Kazakhstan,Kerema Airport,PG,Papua New Guinea,OC,Oceania,12/01/2022,KMA,Vinny Ipwell,On Time
20886,Britta,Wavish,Female,42,Nicaragua,Tofino Harbour Seaplane Base,CA,Canada,NAM,North America,4/30/2022,YTP,Britta Wavish,Cancelled
77623,Andris,Overstone,Male,49,Philippines,Cincinnati Northern Kentucky International Airport,US,United States,NAM,North America,6/18/2022,CVG,Andris Overstone,On Time
88107,Abagail,Patman,Female,42,Indonesia,Læsø Airport,DK,Denmark,EU,Europe,12/15/2022,BYR,Abagail Patman,On Time
89747,Nancy,Mountfort,Female,79,Serbia,Sedalia Memorial Airport,US,United States,NAM,North America,4/28/2022,DMO,Nancy Mountfort,On Time
97496,Josselyn,Lomb,Female,85,China,Rajiv Gandhi International Airport,IN,India,AS,Asia,07/11/2022,HYD,Josselyn Lomb,Cancelled
41960,Joell,Winchurch,Female,17,China,Thumrait Air Base,OM,Oman,AS,Asia,01/03/2022,TTH,Joell Winchurch,Cancelled
81571,Salvador,Labbati,Male,25,China,Zhongwei Shapotou Airport,CN,China,AS,Asia,05/12/2022,ZHY,Salvador Labbati,Cancelled
38307,Waylen,Mushett,Male,68,Nigeria,Muskrat Dam Airport,CA,Canada,NAM,North America,10/09/2022,MSA,Waylen Mushett,Delayed
87416,Langsdon,Lowne,Male,64,Thailand,Sissano Airport,PG,Papua New Guinea,OC,Oceania,12/22/2022,SIZ,Langsdon Lowne,On Time
84214,Randee,Hutchin,Female,23,Indonesia,Sri Guru Ram Dass Jee International Airport,IN,India,AS,Asia,12/15/2022,ATQ,Randee Hutchin,Cancelled
61640,Ludovika,Oultram,Female,71,United States,Osmany International Airport,BD,Bangladesh,AS,Asia,12/09/2022,ZYL,Ludovika Oultram,Delayed
69085,Wat,Giorgio,Male,11,Argentina,Moree Airport,AU,Australia,OC,Oceania,4/17/2022,MRZ,Wat Giorgio,On Time
48053,Henry,Diable,Male,20,Georgia,Yotvata Airfield,IL,Israel,AS,Asia,5/22/2022,YOT,Henry Diable,On Time
37069,Eric,Goretti,Male,4,France,Taisha Airport,EC,Ecuador,SAM,South America,12/21/2022,TSC,Eric Goretti,On Time
37673,Tome,Bohills,Male,6,Colombia,Reims-Champagne (BA 112) Air Base,FR,France,EU,Europe,5/13/2022,RHE,Tome Bohills,On Time
32873,Garrik,Ricoald,Male,76,Poland,Aswan International Airport,EG,Egypt,AF,Africa,12/27/2022,ASW,Garrik Ricoald,Delayed
24660,Ardyce,Calendar,Female,10,Russia,Gage Airport,US,United States,NAM,North America,06/12/2022,GAG,Ardyce Calendar,Delayed
97725,Judie,Street,Female,52,Canada,Tikchik Lodge Seaplane Base,US,United States,NAM,North America,9/19/2022,KTH,Judie Street,On Time
39931,Marysa,Lynch,Female,28,Philippines,Brest Airport,BY,Belarus,EU,Europe,02/03/2022,BQT,Marysa Lynch,Delayed
69622,Matthias,Overill,Male,53,Indonesia,San Miguel Airport,PA,Panama,NAM,North America,3/24/2022,NMG,Matthias Overill,Cancelled
26656,Rey,Ginn,Female,59,Russia,Ponta do Ouro Airport,MZ,Mozambique,AF,Africa,8/25/2022,PDD,Rey Ginn,Cancelled
87357,Claresta,Hensmans,Female,3,United States,Perryville Airport,US,United States,NAM,North America,4/14/2022,KPV,Claresta Hensmans,On Time
87395,Chrissie,Rathke,Male,17,Iran,Marmul Airport,OM,Oman,AS,Asia,02/11/2022,OMM,Chrissie Rathke,Delayed
79379,Welsh,Joinson,Male,24,Portugal,Magnitogorsk International Airport,RU,Russian Federation,EU,Europe,7/14/2022,MQF,Welsh Joinson,On Time
28679,Tudor,Sawforde,Male,59,Brazil,Turkmenabat Airport,TM,Turkmenistan,AS,Asia,4/28/2022,CRZ,Tudor Sawforde,On Time
67936,Theodore,Stratton,Male,32,Serbia,Holy Cross Airport,US,United States,NAM,North America,10/30/2022,HCR,Theodore Stratton,On Time
72616,Faun,Dodshon,Female,45,Indonesia,Deauville-Saint-Gatien Airport,FR,France,EU,Europe,7/29/2022,DOL,Faun Dodshon,Cancelled
28410,Clio,Mergue,Female,65,Spain,Allen C Perkinson Blackstone Army Air Field,US,United States,NAM,North America,06/09/2022,BKT,Clio Mergue,Delayed
32109,Eachelle,Eglese,Female,17,Guatemala,Campo Fontenelle Airport,BR,Brazil,SAM,South America,10/18/2022,QPS,Eachelle Eglese,Cancelled
57667,Melvyn,Broxup,Male,86,China,Show Low Regional Airport,US,United States,NAM,North America,12/17/2022,SOW,Melvyn Broxup,Cancelled
82441,Carin,Selwood,Female,85,Czech Republic,Kuito Airport,AO,Angola,AF,Africa,11/13/2022,SVP,Carin Selwood,Cancelled
40397,Isa,Anthill,Female,84,Portugal,Juneau International Airport,US,United States,NAM,North America,11/14/2022,JNU,Isa Anthill,Cancelled
11734,Kat,Francescone,Female,8,Philippines,Glacier Creek Airport,US,United States,NAM,North America,10/17/2022,KGZ,Kat Francescone,On Time
28235,Bertie,Gitthouse,Female,27,Poland,Minot International Airport,US,United States,NAM,North America,01/04/2022,MOT,Bertie Gitthouse,Cancelled
14961,Evin,Lamers,Male,6,Afghanistan,El Alamein International Airport,EG,Egypt,AF,Africa,1/24/2022,DBB,Evin Lamers,Cancelled
29678,Berny,Ubee,Female,30,South Korea,Walgett Airport,AU,Australia,OC,Oceania,04/08/2022,WGE,Berny Ubee,Delayed
67886,Walsh,Currier,Male,4,New Zealand,Anthony Lagoon Airport,AU,Australia,OC,Oceania,5/18/2022,AYL,Walsh Currier,Delayed
61679,Marve,Ranner,Male,37,Pakistan,Allah Valley Airport,PH,Philippines,AS,Asia,01/04/2022,AAV,Marve Ranner,On Time
76564,Hansiain,Genike,Male,46,Canada,Limoges Airport,FR,France,EU,Europe,10/27/2022,LIG,Hansiain Genike,On Time
11111,Kariotta,Tersay,Female,59,Portugal,Ononge Airport,PG,Papua New Guinea,OC,Oceania,10/26/2022,ONB,Kariotta Tersay,Cancelled
82853,Vivie,Ameer-Beg,Female,67,Portugal,Dillant Hopkins Airport,US,United States,NAM,North America,9/25/2022,EEN,Vivie Ameer-Beg,Cancelled
75252,Gerri,Dibbe,Female,65,China,El Dorado Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,8/14/2022,EOR,Gerri Dibbe,On Time
59215,Damian,Garnsey,Male,43,Ukraine,Buka Airport,PG,Papua New Guinea,OC,Oceania,08/02/2022,BUA,Damian Garnsey,Cancelled
13779,Dick,Cattonnet,Male,89,Indonesia,Gaoua Airport,BF,Burkina Faso,AF,Africa,08/12/2022,XGA,Dick Cattonnet,Cancelled
81901,Evania,Freen,Female,5,Guam,Hugo Cantergiani Regional Airport,BR,Brazil,SAM,South America,06/07/2022,CXJ,Evania Freen,On Time
75132,Bram,Thorneywork,Male,79,Netherlands,Prince Rupert Airport,CA,Canada,NAM,North America,09/11/2022,YPR,Bram Thorneywork,Cancelled
37652,Levy,Walrond,Male,48,Costa Rica,Trent Lott International Airport,US,United States,NAM,North America,12/24/2022,PGL,Levy Walrond,Delayed
59175,Netti,Burtt,Female,47,Tanzania,Wewak International Airport,PG,Papua New Guinea,OC,Oceania,04/09/2022,WWK,Netti Burtt,On Time
56448,Caleb,Crumbleholme,Male,34,United States,L'Espérance Airport,MF,Saint Martin (French part),NAM,North America,8/22/2022,SFG,Caleb Crumbleholme,Cancelled
79612,Annnora,Raywood,Female,66,China,Santa Maria da Vitória Airport,BR,Brazil,SAM,South America,05/06/2022,0,Annnora Raywood,Delayed
33823,Farlay,Cast,Male,38,China,Sierra Maestra Airport,CU,Cuba,NAM,North America,06/10/2022,MZO,Farlay Cast,On Time
45933,Jaquith,Hudless,Female,50,Indonesia,Yeosu Airport,KR,"Korea, Republic of",AS,Asia,06/07/2022,RSU,Jaquith Hudless,Cancelled
57338,Otha,Ainge,Female,59,Philippines,Mitchell Municipal Airport,US,United States,NAM,North America,05/02/2022,MHE,Otha Ainge,Delayed
13716,Rollo,Simnor,Male,64,Russia,Rupsi India Airport,IN,India,AS,Asia,06/07/2022,RUP,Rollo Simnor,Delayed
71256,Meredith,Jaffra,Male,12,Mexico,Gray Army Air Field,US,United States,NAM,North America,01/04/2022,GRF,Meredith Jaffra,Cancelled
98608,Florenza,Trotton,Female,85,France,Yasser Arafat International Airport,PS,"Palestine, State of",AS,Asia,6/26/2022,GZA,Florenza Trotton,Cancelled
70957,Barney,Vasechkin,Male,48,Russia,Zabré Airport,BF,Burkina Faso,AF,Africa,03/11/2022,XZA,Barney Vasechkin,On Time
80787,Maude,Paternoster,Female,70,Indonesia,Zagreb Airport,HR,Croatia,EU,Europe,3/26/2022,ZAG,Maude Paternoster,Cancelled
43088,Mario,Maseyk,Male,79,Bangladesh,Ouzinkie Airport,US,United States,NAM,North America,02/04/2022,KOZ,Mario Maseyk,On Time
18149,Anastassia,Slaney,Female,25,China,Jefferson City Memorial Airport,US,United States,NAM,North America,10/09/2022,JEF,Anastassia Slaney,On Time
43204,Gallagher,McFarlan,Male,70,Russia,Castres-Mazamet Airport,FR,France,EU,Europe,07/11/2022,DCM,Gallagher McFarlan,Cancelled
31936,Drew,Mingard,Male,56,Philippines,Åre Östersund Airport,SE,Sweden,EU,Europe,10/02/2022,OSD,Drew Mingard,Cancelled
